"1";"10303003";"ADMINISTRACAO DE PREPARO SOLO";"ellen";10/08/16;"150756";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10303004";"ADMINISTRACAO DE PLANTIO";"ellen";10/08/16;"150810";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10303005";"ADMINISTRACAO DE CCT";"ellen";10/08/16;"150828";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10303006";"ADMINISTRACAO DE TRATOS CULTURAIS";"ellen";10/08/16;"150846";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10303007";"MDO RURAL - TERCEIROS";"super";15/02/18;"101122";"";"";?;?;no;yes;0;0;0;0;15/02/18;31/12/9999
"1";"10303008";"MDO MOT/TRAT/OPERADOR - TERC";"msantos";20/11/18;"091847";"";"";?;?;no;no;0;0;0;0;15/02/18;31/12/9999
"1";"10303009";"ADM PRODUCAO DE SOJA";"msantos";19/07/18;"175145";"";"";?;?;no;yes;0;0;0;0;19/07/18;31/12/9999
"1";"10304001";"MDO TRATORISTAS OPERACAO GERAL";"ellen";10/08/16;"150903";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10304002";"MDO OPERACAO CCT - COLHEDORA";"ellen";10/08/16;"150922";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10304003";"MDO OPERACAO CCT - TRATORES";"ellen";10/08/16;"150939";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10304004";"MDO MOTORISTAS APOIO";"ellen";10/08/16;"150952";"";"";?;?;no;yes;0;0;0;0;11/10/17;31/12/9999
"1";"10304005";"MDO ESTRADAS";"msantos";25/03/19;"091605";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"10304006";"MDO MOTORISTAS COMBOIO";"msantos";20/11/18;"083507";"";"";?;?;no;yes;0;0;0;0;20/11/18;31/12/9999
"1";"10304010";"MDO - MOTORISTA PLANTIO";"msantos";25/03/19;"091523";"";"";?;?;no;yes;0;0;0;0;25/03/19;31/12/9999
