8;11;27;27;999;"RE";76800;76860;0;0;1;"SUPER";12/04/08;"131236";"";"";?;?;no;no;0;0;0;0;no
8;12;28;28;3;"NO";76800;76860;0;0;1;"SUPER";12/04/08;"131241";"";"";?;?;no;no;0;0;0;0;no
8;13;29;33;3;"NO";76800;76860;0;0;1;"SUPER";12/04/08;"131245";"";"";?;?;no;no;0;0;0;0;no
8;14;34;34;999;"RE";76800;76860;0;0;1;"SUPER";12/04/08;"131249";"";"";?;?;no;no;0;0;0;0;no
8;15;35;35;3;"NO";76800;76860;0;0;1;"SUPER";12/04/08;"131253";"";"";?;?;no;no;0;0;0;0;no
8;16;36;40;3;"NO";76800;76860;0;0;1;"SUPER";12/04/08;"131256";"";"";?;?;no;no;0;0;0;0;no
8;17;41;41;999;"RE";76800;76860;0;0;1;"SUPER";12/04/08;"131259";"";"";?;?;no;no;0;0;0;0;no
8;18;42;48;3;"NO";76800;76860;0;0;1;"SUPER";12/04/08;"131305";"";"";?;?;no;no;0;0;0;0;no
8;19;49;49;999;"RE";76800;76860;0;0;1;"SUPER";12/04/08;"131310";"";"";?;?;no;no;0;0;0;0;no
9;1;1;5;6;"NO";0;60;0;0;1;"fabiano";03/09/16;"124000";"";"";?;?;no;no;0;0;0;0;no
9;2;6;6;999;"RE";0;60;0;0;1;"super";06/05/08;"085324";"";"";?;?;no;no;0;0;0;0;no
10;1;1;5;7;"NO";0;60;0;0;1;"fabiano";03/09/16;"124013";"";"";?;?;no;no;0;0;0;0;no
10;2;6;6;999;"RE";0;60;0;0;1;"super";06/05/08;"092136";"";"";?;?;no;no;0;0;0;0;no
11;1;1;5;8;"NO";46800;46860;0;0;1;"val";05/08/08;"194037";"";"";?;?;no;no;0;0;0;0;no
11;2;6;6;999;"RE";46800;46860;0;0;1;"super";06/05/08;"092447";"";"";?;?;no;no;0;0;0;0;no
12;1;1;5;9;"NO";0;60;0;0;1;"super";21/05/08;"144502";"";"";?;?;no;no;0;0;0;0;no
12;2;6;6;999;"RE";0;60;0;0;1;"super";21/05/08;"144511";"";"";?;?;no;no;0;0;0;0;no
13;1;1;5;10;"NO";15600;15660;0;0;1;"cleo";03/07/08;"162004";"";"";?;?;no;no;0;0;0;0;no
13;2;6;6;999;"RE";15600;15660;0;0;1;"cleo";03/07/08;"162004";"";"";?;?;no;no;0;0;0;0;no
14;1;1;5;11;"NO";0;60;0;0;1;"super";21/05/08;"152058";"";"";?;?;no;no;0;0;0;0;no
14;2;6;6;999;"RE";0;60;0;0;1;"super";21/05/08;"152104";"";"";?;?;no;no;0;0;0;0;no
15;1;1;5;12;"NO";36000;36060;0;0;1;"super";21/05/08;"153728";"";"";?;?;no;no;0;0;0;0;no
15;2;6;6;999;"RE";36000;36060;0;0;1;"super";21/05/08;"153728";"";"";?;?;no;no;0;0;0;0;no
16;1;1;5;13;"NO";0;60;0;0;1;"super";21/05/08;"172008";"";"";?;?;no;no;0;0;0;0;no
16;2;6;6;14;"NO";0;60;0;0;1;"super";21/05/08;"172014";"";"";?;?;no;no;0;0;0;0;no
16;3;7;7;999;"RE";0;60;0;0;1;"super";21/05/08;"172019";"";"";?;?;no;no;0;0;0;0;no
17;1;1;5;15;"NO";36000;36060;0;0;1;"super";23/06/08;"134653";"";"";?;?;no;no;0;0;0;0;no
17;2;6;6;999;"RE";36000;36060;0;0;1;"super";23/06/08;"132631";"";"";?;?;no;no;0;0;0;0;no
18;1;1;5;16;"NO";79200;79260;0;0;1;"super";23/06/08;"141147";"";"";?;?;no;no;0;0;0;0;no
18;2;6;6;999;"RE";79200;79260;0;0;1;"super";23/06/08;"141147";"";"";?;?;no;no;0;0;0;0;no
19;1;1;5;18;"NO";33600;33660;0;0;1;"datasul";30/06/08;"111138";"";"";?;?;no;no;0;0;0;0;no
19;2;6;6;999;"RE";33600;33660;0;0;1;"datasul";30/06/08;"111138";"";"";?;?;no;no;0;0;0;0;no
20;1;1;5;17;"NO";26400;26460;0;0;1;"cleo";30/06/08;"160429";"";"";?;?;no;no;0;0;0;0;no
20;2;6;6;999;"RE";26400;26460;0;0;1;"cleo";30/06/08;"160422";"";"";?;?;no;no;0;0;0;0;no
20;3;7;7;17;"NO";26400;26460;0;0;1;"cleo";30/06/08;"160429";"";"";?;?;no;no;0;0;0;0;no
21;1;1;5;19;"NO";0;60;0;0;1;"cleo";02/07/08;"103708";"";"";?;?;no;no;0;0;0;0;no
21;2;6;6;998;"CO";0;60;0;0;1;"cleo";02/07/08;"103719";"";"";?;?;no;no;0;0;0;0;no
21;3;7;7;999;"RE";0;60;0;0;1;"cleo";02/07/08;"103725";"";"";?;?;no;no;0;0;0;0;no
22;1;1;5;22;"NO";58800;58860;0;0;1;"cleo";03/07/08;"181548";"";"";?;?;no;no;0;0;0;0;no
22;2;6;6;999;"RE";58800;58860;0;0;1;"cleo";03/07/08;"181548";"";"";?;?;no;no;0;0;0;0;no
23;1;1;5;21;"NO";3600;3660;0;0;1;"cleo";02/07/08;"110138";"";"";?;?;no;no;0;0;0;0;no
