"13";"201";11;20/12/17;17/10/16;16/10/17;1;15;0;20/12/17;03/01/18;0;?;?;no;?;no;yes;20/11/17;yes;18/12/17;0;no;no;"ellen";01/07/19;"094107";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";11;10/07/18;17/10/16;16/10/17;1;15;0;10/07/18;24/07/18;0;?;?;no;?;no;yes;08/06/18;yes;05/07/18;0;no;no;"ellen";01/07/19;"094107";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";11;26/12/18;17/10/17;16/10/18;1;15;0;26/12/18;09/01/19;0;?;?;no;?;no;yes;26/11/18;yes;21/12/18;0;no;no;"ellen";01/07/19;"094107";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";11;12/08/19;17/10/17;16/10/18;1;15;0;12/08/19;26/08/19;0;?;?;no;?;no;yes;12/07/19;yes;09/08/19;0;no;no;"gmoreno";08/08/19;"165339";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";11;23/12/19;17/10/18;16/10/19;1;14;0;23/12/19;05/01/20;0;?;?;no;?;no;yes;22/11/19;yes;19/12/19;0;no;no;"gmoreno";12/12/19;"163446";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";11;16/07/20;17/10/18;16/10/19;1;16;0;16/07/20;31/07/20;0;?;?;no;?;no;yes;16/06/20;yes;14/07/20;0;no;no;"gmoreno";10/07/20;"150021";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";11;19/10/20;17/10/19;16/10/20;1;10;0;19/10/20;28/10/20;0;?;?;no;?;no;yes;18/09/20;yes;15/10/20;0;no;no;"glisboa";09/10/20;"172938";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";11;21/12/20;17/10/19;16/10/20;1;14;0;21/12/20;03/01/21;0;?;?;no;?;no;yes;20/11/20;yes;17/12/20;0;no;no;"glisboa";01/12/20;"174557";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";11;11/02/21;17/10/19;16/10/20;1;6;0;11/02/21;16/02/21;0;?;?;no;?;no;yes;12/01/21;yes;09/02/21;0;no;no;"aribeiro";02/02/21;"094434";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";11;20/12/21;17/10/20;16/10/21;1;14;0;20/12/21;02/01/22;0;?;?;no;?;no;yes;19/11/21;yes;16/12/21;0;no;no;"amagro";14/12/21;"095256";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";11;22/08/22;17/10/20;16/10/21;1;16;0;22/08/22;06/09/22;0;?;?;no;?;no;yes;22/07/22;no;18/08/22;0;no;no;"amagro";11/08/22;"111305";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";11;14/12/22;17/10/21;16/10/22;1;15;0;14/12/22;28/12/22;0;?;?;no;?;no;yes;14/11/22;yes;12/12/22;0;no;no;"jdias";09/12/22;"092818";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";11;17/07/23;17/10/21;16/10/22;1;15;0;17/07/23;31/07/23;0;?;?;no;?;no;yes;16/06/23;no;13/07/23;0;no;no;"rangeloti";14/07/23;"114006";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";12;07/02/18;06/03/17;05/03/18;1;15;0;07/02/18;21/02/18;0;?;?;no;?;no;yes;08/01/18;yes;05/02/18;0;no;no;"gmoreno";22/07/19;"163022";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";12;19/12/18;06/03/17;05/03/18;1;15;0;19/12/18;02/01/19;0;?;?;no;?;no;yes;19/11/18;yes;17/12/18;0;no;no;"gmoreno";22/07/19;"163022";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";12;17/12/19;06/03/18;05/03/19;1;16;0;17/12/19;01/01/20;0;?;?;no;?;no;yes;14/11/19;yes;15/12/19;0;no;no;"gmoreno";09/12/19;"122244";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";12;13/02/20;06/03/18;05/03/19;1;14;0;13/02/20;26/02/20;0;?;?;no;?;no;yes;14/01/20;yes;11/02/20;0;no;no;"gmoreno";06/02/20;"153747";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";12;21/12/20;06/03/19;05/03/20;1;16;0;21/12/20;05/01/21;0;?;?;no;?;no;yes;20/11/20;yes;17/12/20;0;no;no;"glisboa";01/12/20;"174557";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";12;21/01/21;06/03/19;05/03/20;1;14;0;21/01/21;03/02/21;0;?;?;no;?;no;yes;22/12/20;yes;18/01/21;0;no;no;"aribeiro";12/01/21;"084327";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";12;17/01/22;06/03/20;05/03/21;1;20;0;17/01/22;05/02/22;0;?;?;no;?;no;yes;17/12/21;yes;13/01/22;0;no;no;"amagro";12/01/22;"164248";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";12;21/02/22;06/03/20;05/03/21;1;10;0;21/02/22;02/03/22;0;?;?;no;?;no;yes;21/01/22;yes;17/02/22;0;no;no;"amagro";16/02/22;"154604";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";12;21/12/22;06/03/21;05/03/22;1;14;0;21/12/22;03/01/23;0;?;?;no;?;no;yes;21/11/22;yes;19/12/22;0;no;no;"jdias";09/12/22;"092818";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";12;16/01/23;06/03/21;05/03/22;1;16;0;16/01/23;31/01/23;0;?;?;no;?;no;yes;16/12/22;yes;12/01/23;0;no;no;"amagro";12/01/23;"083432";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";12;05/04/23;06/03/22;05/03/23;1;30;0;05/04/23;04/05/23;0;?;?;no;?;no;yes;06/03/23;yes;03/04/23;0;no;no;"toliveira";03/04/23;"113905";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";13;23/12/19;13/05/19;12/05/20;1;10;0;23/12/19;01/01/20;0;?;?;no;?;no;yes;22/11/19;yes;19/12/19;0;no;no;"gmoreno";12/12/19;"152055";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";13;21/12/20;13/05/19;12/05/20;1;20;0;21/12/20;09/01/21;0;?;?;no;?;no;yes;20/11/20;yes;17/12/20;0;no;no;"glisboa";01/12/20;"174557";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";13;20/12/21;13/05/20;12/05/21;1;20;0;20/12/21;08/01/22;0;?;?;no;?;no;yes;19/11/21;yes;16/12/21;0;no;no;"amagro";14/12/21;"095256";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";13;01/03/22;13/05/20;12/05/21;1;10;0;01/03/22;10/03/22;0;?;?;no;?;no;yes;28/01/22;yes;25/02/22;0;no;no;"amagro";12/01/23;"083319";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";13;21/12/22;13/05/21;12/05/22;1;14;0;21/12/22;03/01/23;0;?;?;no;?;no;yes;21/11/22;yes;19/12/22;0;no;no;"jdias";09/12/22;"092818";"";"";?;?;yes;no;0;0;0;0;no;1;""
"13";"201";13;03/04/23;13/05/21;12/05/22;1;8;0;03/04/23;10/04/23;0;?;?;no;?;no;yes;03/03/23;yes;30/03/23;0;no;no;"toliveira";30/03/23;"150718";"";"";?;?;yes;no;0;0;0;0;no;1;""
