93;"17:20/01:40 (6x1 DOM)";220;0;110;44;7,33333;7,33333;7;27600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"ellen";30/01/10;"095550";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
94;"15:00/19:00 (5X1 ONIBUS)";220;0;110;44;7,33333;4;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"FE";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
95;"05:00/08:40 (5X1 ONIBUS)";220;0;110;44;7,33333;3,4;6;0;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
96;"02:30/08:30 (5X1 GERAL)";220;0;110;44;7,33333;6;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
97;"02:30/15:03 (ONIBUS 5X1)";220;0;110;44;7,33333;7,33333;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
98;"02:00/07:00 (5X1 GERAL)";220;0;110;44;7,33333;5;6;0;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
99;"05:00/16:33 (5X1 ONIBUS)";220;0;110;44;7,33333;7,33333;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
100;"05:20/18:20 ONIBUS (SAB COMP)";220;0;110;44;7,33333;8;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
101;"07:00/15:00 (sab ate 12) 6x1";220;0;110;44;7,33333;7;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
102;"05:00/18:20 ONIBUS (5X1)";220;0;110;44;7,33333;8,33333;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"FE";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
103;"05:20/16:20 SAB COMP";220;0;110;44;7,33333;8;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
104;"05:30/19:30";220;0;110;44;7,33333;6;7;0;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
105;"05:30/18:30 ONIBUS 6X1";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
106;"07:00/19:30 (6X1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
107;"05:20/16:20 SAB COMP";220;0;110;44;7,33333;8;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
108;"07:00/16:00 (sab ate 12:00)";220;0;110;44;7,33333;9;7;36000;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";12/01/17;"162644";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
109;"07:00/17:00 (GERAL/PEDREIROS)";220;0;110;44;7,33333;9;7;0;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
110;"07:00/17:00 (GERAL/PEDREIROS)";220;0;110;44;7,33333;9;7;0;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
111;"07:00/15:20";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
112;"09:00/17:00 (6X1)";220;0;110;44;7,33333;8;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
113;"07:30/16:30 (SEG A SAB)";220;0;110;44;7,33333;8;7;73800;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"dani";23/12/14;"110623";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
114;"13:00/21:20 (6X1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
115;"05:20/16:20 (GERAL 6X1 - DOM";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
116;"06:30/14:50 (GERAL 6X1 - DOM";220;0;110;44;7,33333;7,33333;7;70200;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
117;"06:15/14:35 (Postinho 6X1 - Do";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"FABIANO";25/05/11;"135756";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
118;"08:00/16:20 (5X1)";220;0;110;44;7,33333;8,8;6;58800;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";27/02/19;"182017";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
119;"09:00/17:20 (GERAL 6X1 - DOM";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
120;"06:00/14:20 (Almox 6X1dom)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"gmoreno";08/11/22;"170915";"           ";"                                                                                   S";?;?;yes;no;0;0;0;0;no;0;0;0
121;"16:20/00:40 (Almox 6X1dom)";220;0;110;44;7,33333;7,33333;7;43200;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
122;"DOMESTICAS - CAETÉ";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
123;"DOMESTICAS - CAETÉ 1/2";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
124;"05:20/17:00 (6X1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;yes;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
125;"21:30/05:50 (5x1)";220;0;110;44;7,33333;7,33333;6;35400;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"ellen";01/08/19;"095924";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
126;"10:00/18:20 ""Almox 6X1dom""";220;0;110;44;7,33333;7,33333;7;76800;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"ellen";27/06/19;"115513";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
127;"05:20/19:00(5X1 ONIBUS)";220;0;110;44;7,33333;8;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
128;"05:20/18:40 (5X1 ONIBUS)";220;0;110;44;7,33333;8;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
129;"00:00/17:00 (SEG A SAB)";220;0;110;44;7,33333;8;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
130;"16:00 as 00:20 (ALMX)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"nacional";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
131;"16:00/00:20 (Almox)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
132;"12x36";220;0;110;44;12;12;6;0;1;2;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
133;"05:20/18:40 (kombi 6x1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
134;"06:30/15:30";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;yes;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
135;"02:30/10:50";220;0;110;44;7,33333;7,33333;6;0;1;1;1;5;yes;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
136;"06:00/16:00 (6X1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
137;"Das 14:20 as 00:00";220;0;110;44;7,333;7,333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
138;"05:20/15:00 (6X1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
139;"02:20/12:00 (6X1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
140;"16:20/00:40 (6X1 GERAL)";220;0;110;44;7,33333;7,33333;7;21600;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
141;"06:00/18:00 (5X1)";220;0;110;44;8;8;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
142;"05:20/15:00 (6X1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
143;"04:50/19:30(6x1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"nacional";1;1;1;0;0;"CO";"NO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
144;"04:50/19:30 (5X1)";220;0;110;44;7,33333;7,33333;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"re";"fe";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
145;"06:40/15:00 (6x1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"nacional";1;1;1;0;0;"RE";"CO";"FE";"NO";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
146;"13:00/18:00";150;0;75;25;5;5;7;0;1;1;1;2;no;"";"NACIONAL";1;1;1;0;0;"RE";"CO";"FE";"NO";"";yes;0;0;1;1;0;"gmoreno";08/11/22;"170925";"           ";"                                                                                   S";?;?;yes;no;75600;18000;0;0;no;0;0;0
147;"16:50/07:30 (5X1)";220;0;110;44;7,33333;7,33333;6;43200;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"RE";"FE";"NO";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
148;"08:00/17:00";220;0;110;44;7,33333;8,8;7;0;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"LUCIMAR";20/11/13;"125353";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
149;"05:20/14:40 (6X1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
150;"06:00/19:00 (5X1)";220;0;110;44;7,33333;8,3;6;75600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
151;"05:20/18:20 (5X1)";220;0;110;44;7,33333;8;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
152;"05:50/19:00 (5X1)";220;0;110;44;7,33333;8;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
153;"08:00/13:00";180;0;90;30;6;5;7;0;1;1;1;2;no;"";"NACIONAL";1;1;1;0;0;"RE";"CO";"FE";"NO";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
154;"21:00/06:48 SAB COMP";220;0;110;44;7,33333;8,13333;7;43200;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"NO";"FE";"CO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
155;"06:00/19:30 (5X1)";220;0;110;44;7,33333;8;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
156;"07:30/17:18";220;0;110;44;7,33333;8,8;7;0;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
157;"07:00/17:00 (SAB COMPENSADO)";220;0;110;44;7,33333;9;7;79200;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
158;"06:00/19:00 (6X1)";220;0;110;44;7,33333;8,3;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
159;"13:00/21:00 (5X1)";220;0;110;44;7,33333;7,33333;6;75600;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
160;"05:00/16:48 (MOTORISTA ONIBUS)";220;0;110;44;7,33333;8,8;7;0;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
161;"05:00/19:20 (6X1)";220;0;110;44;7,33333;8,8;7;0;1;1;1;1;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
162;"05:00/19:00 SAB COMP";220;0;110;44;7,33333;9;7;0;1;1;1;5;no;"";"NACIONAL";2;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
163;"15:00/21:00 (5X1)";220;0;110;44;7,33333;6;6;0;1;1;1;5;no;"";"NACIONAL";2;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
164;"05:30/17:50 (6X1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
165;"09:00/18:48";220;0;110;44;7,33333;8,8;7;0;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;0;0;0;0;no;0;0;0
166;"05:15/16:58";220;0;110;44;9,03;8,8;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
167;"05:15/15:38";220;0;110;44;7,43;8,8;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
168;"05:00/18:00 (5X1)";220;0;110;44;7,03333;8;6;0;1;1;1;2;no;"";"NACIONAL";2;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
169;"15:00/21:00 (6X1)";220;0;110;44;7,33333;6;7;0;1;1;1;5;no;"";"NACIONAL";2;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
170;"16:00/00:20 (5X1)";220;0;110;44;7,33333;7,33333;6;1200;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"FE";"RE";"";yes;0;0;1;1;0;"camila";01/05/18;"184519";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
171;"05:20/13:40 (5X1)";220;0;110;44;7,33333;7,33333;6;0;1;1;1;5;no;"";"NACIONAL";2;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
172;"05:20/13:40 (6X1)";220;0;110;44;7,33333;7,33333;7;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
173;"16:00/00:40 (6X1)";220;0;110;44;7,33333;7,33333;7;18000;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
174;"05:20/17:20 SAB COMP";220;0;110;44;7,33333;9;7;0;1;1;1;5;no;"";"NACIONAL";2;1;1;0;0;"NO";"CO";"RE";"FE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
175;"06:20/18:20 (6X1 GERAL)";220;0;110;44;7,33333;9;7;79200;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
176;"07:00/15:20 (6X1) MS";220;0;110;44;7,33333;7,33333;7;25140;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"gmoreno";08/11/22;"170932";"           ";"                                                                                   S";?;?;yes;no;75600;18000;0;0;no;0;0;0
177;"07:00/15:20 (5X1) MS";220;0;110;44;7,33333;9;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";24/08/15;"164857";"           ";"";?;?;yes;no;0;0;0;0;no;0;0;0
178;"19:00/03:20 (5X1) MS";220;0;110;44;7,33333;7,33333;6;33600;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";03/09/15;"120119";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
179;"19:00/03:20 (6X1) MS";220;0;110;44;7,33333;7,33333;7;33600;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"gmoreno";08/11/22;"170943";"           ";"                                                                                   S";?;?;yes;no;75600;18000;0;0;no;0;0;0
180;"08:00/17:48 (ADM) - MS";220;0;110;44;7,33333;8,8;7;0;1;1;1;1;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"gmoreno";08/11/22;"170948";"           ";"                                                                                   S";?;?;yes;no;0;0;0;0;no;0;0;0
181;"19:00/05:00 (5X1) MS";220;0;110;44;7,33333;7,33333;6;36000;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"fabiano";24/08/15;"170808";"           ";"";?;?;yes;no;75600;18000;0;0;no;0;0;0
182;"07:00/17:00 (5X1) MS";220;0;110;44;7,33333;9;6;79200;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"camila";02/05/18;"215240";"           S";"";02/05/18;?;yes;no;0;0;0;0;no;0;0;0
183;"07:00/17:00 (6X1) MS";220;0;110;44;7,33333;9;7;79200;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
184;"19:00/05:00 (6X1) MS";220;0;110;44;7,33333;9;7;36000;1;1;1;4;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
185;"13:00/21:20 (5X1) MS";220;0;110;44;7,33333;9;6;0;1;1;1;5;no;"";"NACIONAL";1;1;1;0;0;"CO";"FE";"NO";"RE";"";yes;0;0;1;1;0;"super";04/02/18;"123759";"           S";"";31/12/17;?;yes;no;75600;18000;0;0;no;0;0;0
