18;0;"COMPRADORA";"COMPRADORA";no;2;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";09/10/19;"163829";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
19;0;"COPEIRA";"COPEIRA";no;55;1;3;4;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"ATENDEM OS CLIENTES, SERVEM ALIMENTOS E BEBIDAS EM RESTAURANTES, BARES, CAFETERIAS, HOTÉIS, HOSPITAIS, EMPÓRIOS, NAVIOS CRUZEIROS, EVENTOS, ETC. MANIPULAM ALIMENTOS E PREPARAM BEBIDAS (SUCOS, COQUETÉIS, DRINQUES, APERITIVOS E CAFÉS). ANALISAM SENSORIALMENTE BEBIDAS, DEGUSTANDO AMOSTRAS E CLASSIFICAM BEBIDAS. REALIZAM SERVIÇOS DE BEBIDAS, MONTANDO CARDÁPIO HARMONIZADO, ELABORANDO CARTA DE BEBIDAS E SUGEREM BEBIDAS E HARMONIZAÇÕES.
LIMPEZA DAS SALAS, BANHEIROS E ÁREAS DE VIVÊNCIA; FAZER CAFÉ 01 VEZ POR DIA E ORGANIZAR A COPA; RESPONSÁVEL PELO PEDIDO MENSAL DOS PRODUTOS DE HIGIENE, LIMPEZA, CAFÉ E AÇUCAR.
CONSISTE EM PREPARAR E SERVIR BEBIDAS, LAVAR UTENSÍLIOS, TOALHAS; REALIZAR LIMPEZA E HIGIENE DAS REPARTIÇÕES E BANHEIROS; CONTROLAR MATERIAIS DE CONSUMO E LIMPEZA; EXECUTAR OUTRAS ATIVIDADES CORRELATAS
";yes;"gmoreno";13/09/22;"161734";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
20;0;"COZINHEIRO";"COZINHEIRO";no;7;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"val";20/03/09;"094054";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
21;0;"DIRETOR ADM. E FINANCEIRO";"DIR AD FI";no;1;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114644";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
22;0;"ELETRICISTA";"ELETRIC.";no;4;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114649";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
23;0;"ENCARREGADO DE ALMOXARIFADO";"ENC. ALM.";no;4;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114654";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
24;0;"GERENTE DP";"GERENTE DP";no;2;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";13/09/22;"164405";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
24;11;"GERENTE DE DEPTO PESSOAL SR";"GER DP PES";no;2;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;09/10/19;09/10/19;09/10/19;?;"";"";yes;"gmoreno";09/10/19;"154739";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
25;0;"ENCARREGADO DE FUNILARIA";"ENC FUN";no;4;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"datasul";18/06/08;"103011";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
26;0;"FISCAL AGRICOLA";"FISC AGR";no;4;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"datasul";18/06/08;"104736";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
27;0;"FISCAL DE PRODUÇAO";"FISC PROD";no;57;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";13/09/22;"164923";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
29;0;"GERENTE DE CONTROLES";"GER CONTR";no;2;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114705";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
31;0;"LAVADEIRA";"LAVADEIRA";no;7;1;3;2;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114713";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
32;0;"LAVADOR";"LAVADOR";no;7;1;3;4;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114718";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
33;0;"MECÂNICO";"MECÂNICO";no;4;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114725";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
34;0;"MÉDICO DO TRABALHO";"MÉD TRAB";no;7;1;3;11;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114730";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
35;0;"MOTORISTA COMBOIEIRO";"MOT COMB";no;7;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"datasul";18/06/08;"103147";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
36;0;"MOTORISTA DE TRANSP. COLETIVO";"MOT TR COL";no;7;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114736";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
37;0;"MOTORISTA DE CAMINHÃO";"MOT CAM";no;7;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114740";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
37;11;"MOTORISTA DE CAMINHÃO SR";"Mot Cam Sr";no;7;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;05/06/18;05/06/18;05/06/18;?;"";"";yes;"ellen";05/06/18;"155834";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
39;0;"OPERADOR DE CARREGADEIRA";"OP CARREG";no;7;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114745";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
40;0;"SECRETARIA EXECUTIVA";"SECR EXEC";no;7;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114749";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
41;0;"SOLDADOR";"SOLDADOR";no;7;1;3;5;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114755";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
42;0;"GERENTE AGRICOLA";"GER AGRIC";no;2;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;15/05/08;15/05/08;15/05/08;?;"";"";yes;"gmoreno";19/09/19;"114800";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
