"11";"201";1;2018;1;1;1;9;01/01/18;31/01/18;yes;06/02/18;"";1;no;no;0;0;no;1;no;0;64672;64673;06/02/18;2;0;3;1;3;3;?;1;no;"super";06/03/18;"115804";"CSREDDNN\EkMdZTLDsW";"N 211";?;?;no;no;2;0;0;0;5933,88;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;06/02/18;06/02/18;no
"11";"201";1;2018;2;1;1;9;01/02/18;28/02/18;yes;06/03/18;"";1;no;no;0;0;no;1;no;0;57619;57621;06/03/18;2;0;3;1;3;3;?;1;no;"super";11/04/18;"140604";"CSREDDRNGEnMaiimgs]";"N 211";?;?;no;no;2;0;0;0;5933,88;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;06/03/18;06/03/18;no
"11";"201";1;2018;3;1;1;9;01/03/18;31/03/18;yes;05/04/18;"";1;no;no;0;0;no;1;no;0;51239;51240;05/04/18;2;0;3;1;3;3;?;1;no;"super";10/05/18;"103907";"CSREDDUNfEqM_EK[Vsc";"N 211";?;?;no;no;2;0;0;0;5933,88;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;11/04/18;11/04/18;no
"11";"201";1;2018;4;1;1;9;01/04/18;30/04/18;yes;07/05/18;"";1;no;no;0;0;no;1;no;0;38416;38418;07/05/18;2;0;3;1;3;3;?;1;no;"msantos";06/06/18;"102420";"CSREDDYNQEtM\TaIEsi";"N 211";?;?;no;no;2;0;0;0;5933,88;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;10/05/18;10/05/18;no
"11";"201";1;2018;5;1;1;9;01/05/18;31/05/18;yes;06/06/18;"";1;no;no;0;0;no;1;no;0;38355;38355;06/06/18;2;0;3;1;3;3;?;1;no;"msantos";19/06/18;"160451";"CSREDD\NqECMYdBjhso";"N 211";?;?;no;no;2;0;0;0;5933,88;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;06/06/18;06/06/18;no
"11";"201";1;2018;6;1;1;9;01/06/18;30/06/18;yes;06/07/18;"";1;no;no;0;0;no;1;no;0;66320;66321;06/07/18;2;0;3;1;3;3;?;1;no;"msantos";08/08/18;"180601";"CSREDD`N\EFMVsXXWtA";"N 211";?;?;no;no;2;0;0;0;5933,88;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;19/06/18;19/06/18;no
"11";"201";1;2018;7;1;1;9;01/07/18;31/07/18;yes;05/08/18;"";1;no;no;0;0;no;1;no;0;32784;32787;05/08/18;2;0;3;1;3;3;?;1;no;"msantos";27/08/18;"175006";"CSREDDdNGEIMTNnFFtG";"N 211";?;?;no;no;2;0;0;0;5933,88;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;17/08/18;17/08/18;no
"11";"201";1;2018;8;1;1;9;01/08/18;31/08/18;yes;05/09/18;"";1;no;no;0;0;no;1;no;0;57888;57892;05/09/18;2;0;3;1;3;3;?;1;no;"msantos";18/09/18;"090441";"CSREDDgNfELMQ^OgitM";"N 211";?;?;no;no;2;0;0;0;5933,88;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;27/08/18;27/08/18;no
"11";"201";1;2018;9;1;1;9;01/09/18;30/09/18;yes;05/10/18;"";1;no;no;0;0;no;1;no;0;32001;32002;05/10/18;2;0;3;1;3;3;?;1;no;"msantos";08/11/18;"111425";"CSREDDkNQEOMNmeUXtS";"N 211";?;?;no;no;2;0;0;0;5933,88;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;18/09/18;18/09/18;no
"11";"201";1;2018;10;1;1;9;01/10/18;31/10/18;yes;07/11/18;"";1;no;no;0;0;no;1;no;0;58106;58108;07/11/18;2;0;3;1;3;3;?;1;no;"msantos";07/12/18;"173000";"CSREDDnNpERMLIGCGtY";"N 211";?;?;no;no;2;0;0;0;5933,88;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;08/11/18;08/11/18;no
