142;"SOLDADOR SENIOR";3;"724315";0;30/05/14;30/05/14;30/05/14;?;0;1;1;1;3;"";"";"ELLEN";30/05/14;"141151";"";"";?;?;no;no;0;0;0;0;1
143;"ASSISTENTE DE ALMOXARIFADO";3;"414105";0;10/12/15;10/12/15;10/12/15;?;0;1;1;1;1;"";"";"lucimar";10/12/15;"162445";"";"";?;?;no;no;0;0;0;0;1
144;"AUXILIAR CONTROLE DE QUALIDA";3;"391215";0;04/07/14;04/07/14;04/07/14;?;0;1;1;1;1;"";"";"LUCIMAR";04/07/14;"074223";"";"";?;?;no;no;0;0;0;0;1
145;"ANALISTA DE LABORATORIO JUNIOR";3;"311105";0;10/12/15;10/12/15;10/12/15;?;0;1;1;1;3;"";"";"lucimar";10/12/15;"161709";"";"";?;?;no;no;0;0;0;0;1
146;"LIDER DE DESENVOLVIMENTO AGRIC";3;"620105";0;08/08/14;08/08/14;08/08/14;?;0;1;1;1;1;"";"";"LUCIMAR";08/08/14;"151411";"";"";?;?;no;no;0;0;0;0;1
147;"AJUDANTE GERAL/PULVERIZAÇÃO";3;"622110";0;15/08/14;15/08/14;15/08/14;?;0;1;1;1;2;"";"";"LUCIMAR";15/08/14;"142028";"";"";?;?;no;no;0;0;0;0;1
148;"ANALISTA COMPRAS";3;"354205";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"gmoreno";18/08/22;"143624";"";"";?;?;no;no;0;0;0;0;1
149;"GERENTE MANUTENÇÃO AUTOMOTIVA";3;"910105";0;10/12/15;10/12/15;10/12/15;?;0;1;1;1;2;"";"";"lucimar";10/12/15;"164321";"";"";?;?;no;no;0;0;0;0;1
150;"PORTEIRO";3;"517410";0;10/12/15;10/12/15;10/12/15;?;0;1;1;1;3;"";"";"lucimar";10/12/15;"165506";"";"";?;?;no;no;0;0;0;0;1
151;"OFFICE BOY";3;"412205";0;10/12/15;10/12/15;10/12/15;?;0;1;1;1;1;"";"";"lucimar";10/12/15;"165313";"";"";?;?;no;no;0;0;0;0;1
152;"BORRACHEIRO JR";3;"992115";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"122127";"";"";?;?;no;no;0;0;0;0;1
153;"ANALISTA DE RH";3;"252405";0;03/03/23;03/03/23;03/03/23;?;0;1;1;1;1;"";"";"amagro";03/03/23;"141023";"";"";?;?;no;no;0;0;0;0;1
154;"SUPERVISOR ADMINISTRATIVO";3;"410105";0;10/12/15;10/12/15;10/12/15;?;0;1;1;1;1;"";"";"lucimar";10/12/15;"170218";"";"";?;?;no;no;0;0;0;0;1
155;"AUXILIAR DE MANUTENÇÃO";3;"521135";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;3;"";"";"amagro";18/08/22;"135249";"";"";?;?;no;no;0;0;0;0;1
156;"AUXILIAR AGRICOLA";3;"622110";0;28/02/23;28/02/23;28/02/23;?;0;1;1;1;2;"";"";"amagro";28/02/23;"081824";"";"";?;?;no;no;0;0;0;0;1
157;"MOTORISTA DE CAMINHÃO PIPA";3;"782510";0;03/09/15;03/09/15;03/09/15;?;0;1;1;1;3;"";"";"fabiano";03/09/15;"195121";"";"";?;?;no;no;0;0;0;0;1
158;"MOTORISTA DE CAMINHÃO COMBOIO";3;"782510";0;03/09/15;03/09/15;03/09/15;?;0;1;1;1;1;"";"";"fabiano";03/09/15;"195406";"";"";?;?;no;no;0;0;0;0;1
159;"SUPERVISOR DESENV. AGRICOLA";3;"620105";0;19/11/15;19/11/15;19/11/15;?;0;1;1;1;2;"";"";"lucimar";19/11/15;"151421";"";"";?;?;no;no;0;0;0;0;1
160;"BABÁ";3;"516205";0;27/11/15;27/11/15;27/11/15;?;0;1;1;1;1;"";"";"dani";27/11/15;"093745";"";"";?;?;no;no;0;0;0;0;1
161;"CALDEIREIRO";3;"724410";0;15/01/16;15/01/16;15/01/16;?;0;1;1;1;3;"";"";"lucimar";15/01/16;"110249";"";"";?;?;no;no;0;0;0;0;1
162;"ENGENHEIRO AGRONOMO JUNIOR";3;"222110";0;29/02/16;29/02/16;29/02/16;?;0;1;1;1;2;"";"";"lucimar";29/02/16;"113657";"";"";?;?;no;no;0;0;0;0;1
163;"LIDER AGRICOLA";3;"620105";0;29/02/16;29/02/16;29/02/16;?;0;1;1;1;1;"";"";"lucimar";29/02/16;"165311";"";"";?;?;no;no;0;0;0;0;1
164;"JOVEM APRENDIZ";3;"411005";0;04/03/16;04/03/16;04/03/16;?;0;1;1;1;3;"";"";"dani";04/03/16;"093845";"";"";?;?;no;no;0;0;0;0;1
165;"FAXINEIRA";3;"512105";0;17/03/16;17/03/16;17/03/16;?;0;1;1;1;3;"";"";"lucimar";17/03/16;"094750";"";"";?;?;no;no;0;0;0;0;1
166;"FISCAL DE LABORATORIO PCTS";3;"311105";0;02/04/16;02/04/16;02/04/16;?;0;1;1;1;3;"";"";"val";02/04/16;"150202";"";"";?;?;no;no;0;0;0;0;1
167;"MECANICO ESPECIALISTA";3;"913115";0;02/04/16;02/04/16;02/04/16;?;0;1;1;1;3;"";"";"val";02/04/16;"150903";"";"";?;?;no;no;0;0;0;0;1
168;"LIDER AGRICOLA SR";3;"620105";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"122324";"";"";?;?;no;no;0;0;0;0;1
169;"ANALISTA DE PCM";3;"391145";0;19/10/21;19/10/21;19/10/21;?;0;1;1;1;102;"";"";"gmoreno";19/10/21;"113848";"";"";?;?;no;no;0;0;0;0;1
170;"ANALISTA COMPRAS PL";3;"354205";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"gmoreno";18/08/22;"143859";"";"";?;?;no;no;0;0;0;0;1
171;"ASSISTENTE ADMINISTRATIVO PL";3;"411010";0;03/09/16;03/09/16;03/09/16;?;0;1;1;1;1;"";"";"lucimar";03/09/16;"100339";"";"";?;?;no;no;0;0;0;0;1
172;"MONITOR DE QUALIDADE";3;"391215";0;21/09/16;21/09/16;21/09/16;?;0;1;1;1;1;"";"";"lucimar";21/09/16;"171844";"";"";?;?;no;no;0;0;0;0;1
173;"INSTRUTOR DE QUALIDADE";3;"391205";0;04/10/16;04/10/16;04/10/16;?;0;1;1;1;2;"";"";"lucimar";04/10/16;"142120";"";"";?;?;no;no;0;0;0;0;1
174;"MULTIPLICADOR AGRICOLA";3;"620105";0;05/10/16;05/10/16;05/10/16;?;0;1;1;1;2;"";"";"lucimar";05/10/16;"162904";"";"";?;?;no;no;0;0;0;0;1
175;"GERENTE TI";3;"142510";0;25/10/16;25/10/16;25/10/16;?;0;1;1;1;1;"";"";"ellen";25/10/16;"165722";"";"";?;?;no;no;0;0;0;0;1
176;"ASSISTENTE TÉCNICO AGRICOLA";3;"321105";0;04/11/16;04/11/16;04/11/16;?;0;1;1;1;2;"";"";"lucimar";04/11/16;"152646";"";"";?;?;no;no;0;0;0;0;1
177;"AUXILIAR PCM";3;"411005";0;25/03/22;25/03/22;25/03/22;?;0;1;1;1;102;"";"";"gmoreno";25/03/22;"101037";"";"";?;?;no;no;0;0;0;0;1
178;"ANALISTA FISCAL";3;"413110";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;1;"";"";"amagro";19/08/22;"095507";"";"";?;?;no;no;0;0;0;0;1
179;"ASSISTENTE FINANCEIRO JR";3;"413110";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;1;"";"";"amagro";19/08/22;"095511";"";"";?;?;no;no;0;0;0;0;1
180;"SUPERVISOR FINANCEIRO JUNIOR";3;"410235";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;1;"";"";"amagro";19/08/22;"100515";"";"";?;?;no;no;0;0;0;0;1
181;"SUPERVISOR ALMOXARIFADO JR";3;"410205";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;1;"";"";"amagro";19/08/22;"093112";"";"";?;?;no;no;0;0;0;0;1
182;"SUPERVISOR AGRICOLA PLENO II";3;"620105";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"amagro";18/08/22;"135558";"";"";?;?;no;no;0;0;0;0;1
183;"SUPERVISOR COMPRAS JR";3;"354210";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"amagro";18/08/22;"135623";"";"";?;?;no;no;0;0;0;0;1
184;"SUPERVISOR DESENV AGRIC JR";3;"620105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;1;"";"";"gmoreno";09/10/19;"161152";"";"";?;?;no;no;0;0;0;0;1
185;"SUPERVISOR DESENV AGRIC PLENO";3;"620105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;1;"";"";"gmoreno";09/10/19;"161227";"";"";?;?;no;no;0;0;0;0;1
186;"SUPERVISOR AGRICOLA SR";3;"620105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;1;"";"";"gmoreno";09/10/19;"161237";"";"";?;?;no;no;0;0;0;0;1
188;"ANALISTA RH PLENO I";3;"252405";0;06/04/17;06/04/17;06/04/17;?;0;1;1;1;1;"";"";"super";06/04/17;"130337";"";"";?;?;no;no;0;0;0;0;1
189;"LIDER AGRICOLA PLENO II";3;"620105";0;12/04/17;12/04/17;12/04/17;?;0;1;1;1;1;"";"";"lucimar";12/04/17;"094342";"";"";?;?;no;no;0;0;0;0;1
190;"OPERADOR DE MAQ. AGRICOLA JR";3;"641015";0;15/03/18;15/03/18;15/03/18;?;0;1;1;1;2;"";"";"super";21/06/18;"172747";"";"";?;?;no;no;0;0;0;0;1
191;"LIDER MANUT. AUTOMOTIVA";3;"911305";0;05/05/17;05/05/17;05/05/17;?;0;1;1;1;2;"";"";"super";05/05/17;"083100";"";"";?;?;no;no;0;0;0;0;1
192;"OP. MAQ. AGRICOLA PL";3;"641005";0;20/03/23;20/03/23;20/03/23;?;0;1;1;1;2;"";"";"gmoreno";20/03/23;"103017";"";"";?;?;no;no;0;0;0;0;1
193;"OPERADOR DE MAQ. AGRICOLA SR";3;"641015";0;15/03/18;15/03/18;15/03/18;?;0;1;1;1;2;"";"";"super";21/06/18;"172747";"";"";?;?;no;no;0;0;0;0;1
194;"ASSISTENTE DE COMPRAS";3;"411010";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"amagro";18/08/22;"135651";"";"";?;?;no;no;0;0;0;0;1
195;"ANALISTA DE SUPORTE TÉCNICO";3;"212420";0;11/10/17;11/10/17;11/10/17;?;0;1;1;1;1;"";"Exercem suas atividades em qualquer setor da atividade econômica, tais como a indústria, o comércio, os serviços, a agropecuária ou a administração pública. Podem trabalhar em empresas públicas ou privadas, em geral de médio e grande portes. Seu trabalho se desenvolve, majoritariamente em equipe, de forma cooperativa, com supervisão ocasional. Não há predominância de um tipo de vínculo de trabalho: os profissionais podem ser assalariados ou trabalhador por conta-própria e trabalham em período diurno. Formação e experiência. Para o exercício profissional dessas ocupações, requer-se curso superior completo, em nível de bacharelado ou tecnologia. Podem, também, obter formação específica por meio de cursos de qualificação, com carga horária entre duzentas e quatrocentas horas. A experiência profissional prévia requerida dos titulares para o exercício pleno das atividades é de um a dois anos, incluindo o tempo de estágio. Em função da inovação tecnológica, a permanência no mercado de trabalho requer atualização contínua dos profissionais.";"totvs";08/08/23;"120634";"";"";?;?;no;no;0;0;0;0;1
196;"COORDENADOR ADMINISTRATIVO";3;"410105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;1;"";"";"gmoreno";09/10/19;"161254";"";"";?;?;no;no;0;0;0;0;1
197;"SUPERVISOR MANUTENCAO MECANICA";3;"910105";0;15/12/17;15/12/17;15/12/17;?;0;1;1;1;3;"SUPERVISORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA Supervisores em serviços de reparação e manutenção de máquinas e equipamentos industriais, comerciais e residenciais";"SUPERVISORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA Supervisores em serviços de reparação e manutenção de máquinas e equipamentos industriais, comerciais e residenciais";"totvs";08/08/23;"121751";"";"";?;?;no;no;0;0;0;0;1
198;"GERENTE DE PLANEJ. AGRICOLA";3;"141115";0;24/01/18;24/01/18;24/01/18;?;0;1;1;1;1;"";"";"fabiano";24/01/18;"105356";"";"";?;?;no;no;0;0;0;0;1
199;"COORDENADOR DE RH";3;"142205";0;07/02/18;07/02/18;07/02/18;?;0;1;1;1;1;"Gerenciam atividades de departamentos ou serviços de pessoal, recrutamento eseleção, cargos e salários, benefícios, treinamento e desenvolvimento, liderando efacilitando o desenvolvimento do trabalho das equipes. assessoram diretoria e se tores da empresa em atividades como planejamento, contratações, negociações derelações humanas e do trabalho. atuam em eventos corporativos e da comunidade,representando a empresa.";"Gerenciam atividades de departamentos ou serviços de pessoal, recrutamento eseleção, cargos e salários, benefícios, treinamento e desenvolvimento, liderando efacilitando o desenvolvimento do trabalho das equipes. assessoram diretoria e se tores da empresa em atividades como planejamento, contratações, negociações derelações humanas e do trabalho. atuam em eventos corporativos e da comunidade,representando a empresa. Apoio a equipe de Departameto Pessoal e folha de pagamento.";"totvs";08/08/23;"120709";"";"";?;?;no;no;0;0;0;0;1
200;"ADESTRADOR DE CAVALO";3;"623005";0;09/02/18;09/02/18;09/02/18;?;0;1;1;1;3;"Trabalham em pequenas e médias propriedades rurais, fundações, canis e haras, predo minantemente do setor privado, como assalariado, com carteira assinada. há, também,trabalhadores por conta própria, como os inseminadores e adestradores de animais.organizam-se individualmente ou em equipe, sob supervisão ocasional de trabalhadoresmais experientes.trabalham a céu aberto, durante o dia, sujeitos a posições desconfortá veis e expostos a ruídos e ataques de animais. ";"Manejam, alimentam e monitoram a saúde e o comportamento de animais da pecuária.condicionam e adestram animais. sob orientação de veterinários e técnicos, tratam sani dade de animais, manipulando e aplicando medicamentos e vacinas, higienizam animaise recintos; aplicam técnicas de inseminação e castração. realizam atividades de apoio,assessorando em intervenções cirúrgicas, exames clínicos e radiológicos, pesquisas, ne cropsias e sacrifícios de animais.";"fabiano";09/02/18;"162934";"";"";?;?;no;no;0;0;0;0;1
201;"PRO LABORE";3;"121010";0;16/02/18;16/02/18;16/02/18;?;0;1;1;1;1;"Trabalham em pequenas e médias propriedades rurais, fundações, canis e haras, predo minantemente do setor privado, como assalariado, com carteira assinada. há, também,trabalhadores por conta própria, como os inseminadores e adestradores de animais.organizam-se individualmente ou em equipe, sob supervisão ocasional de trabalhadoresmais experientes.trabalham a céu aberto, durante o dia, sujeitos a posições desconfortá veis e expostos a ruídos e ataques de animais. ";"Manejam, alimentam e monitoram a saúde e o comportamento de animais da pecuária.condicionam e adestram animais. sob orientação de veterinários e técnicos, tratam sani dade de animais, manipulando e aplicando medicamentos e vacinas, higienizam animaise recintos; aplicam técnicas de inseminação e castração. realizam atividades de apoio,assessorando em intervenções cirúrgicas, exames clínicos e radiológicos, pesquisas, ne cropsias e sacrifícios de animais.";"super";16/02/18;"175501";"";"";?;?;no;no;0;0;0;0;1
202;"ASSISTENTE DE PLAN. E CUSTO";3;"411010";0;05/04/18;05/04/18;05/04/18;?;0;1;1;1;1;"";"";"super";05/04/18;"163136";"";"";?;?;no;no;0;0;0;0;1
203;"AUXILIAR CONTROLE AGRICOLA";3;"411005";0;25/03/22;25/03/22;25/03/22;?;0;1;1;1;3;"";"";"gmoreno";25/03/22;"100927";"";"";?;?;no;no;0;0;0;0;1
204;"SUPERVISOR DE PCM";3;"910105";0;06/04/18;06/04/18;06/04/18;?;0;1;1;1;2;"";"";"super";06/04/18;"104914";"";"";?;?;no;no;0;0;0;0;1
205;"SUPERVISOR DE COMPRA";3;"354210";0;18/08/22;18/08/22;18/08/22;?;0;1;1;1;1;"";"";"amagro";18/08/22;"140151";"";"";?;?;no;no;0;0;0;0;1
206;"SUPERVISOR AGRICOLA PL";3;"620105";0;06/04/18;06/04/18;06/04/18;?;0;1;1;1;2;"";"";"super";06/04/18;"110055";"";"";?;?;no;no;0;0;0;0;1
207;"ANALISTA CONTROLE AGRICOLA JR";3;"411010";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;102;"";"";"amagro";19/08/22;"142512";"";"";?;?;no;no;0;0;0;0;1
208;"AUXILIAR DE PCM PL";3;"411005";0;18/01/21;18/01/21;18/01/21;?;0;1;1;1;1;"";"";"gmoreno";18/01/21;"102853";"";"";?;?;no;no;0;0;0;0;1
209;"COORDENADOR PLAN CUSTO";3;"251210";0;21/10/21;21/10/21;21/10/21;?;0;1;1;1;1;"Gerenciam atividades de departamentos ou serviços de pessoal, recrutamento eseleção, cargos e salários, benefícios, treinamento e desenvolvimento, liderando efacilitando o desenvolvimento do trabalho das equipes. assessoram diretoria e se tores da empresa em atividades como planejamento, contratações, negociações derelações humanas e do trabalho. atuam em eventos corporativos e da comunidade,representando a empresa.";"Gerenciam atividades de departamentos ou serviços de pessoal, recrutamento eseleção, cargos e salários, benefícios, treinamento e desenvolvimento, liderando efacilitando o desenvolvimento do trabalho das equipes. assessoram diretoria e se tores da empresa em atividades como planejamento, contratações, negociações derelações humanas e do trabalho. atuam em eventos corporativos e da comunidade,representando a empresa. Apoio a equipe de Departameto Pessoal e folha de pagamento.";"totvs";08/08/23;"120813";"";"";?;?;no;no;0;0;0;0;1
210;"GERENTE PROD AGRICOLA";3;"141115";0;06/04/18;06/04/18;06/04/18;?;0;1;1;1;1;"";"";"super";06/04/18;"115246";"";"";?;?;no;no;0;0;0;0;1
211;"SUPERVISOR AGRICOLA PL III";3;"620105";0;06/04/18;06/04/18;06/04/18;?;0;1;1;1;2;"";"";"super";06/04/18;"115426";"";"";?;?;no;no;0;0;0;0;1
212;"SUPERVISOR AGRICOLA PL I";3;"620105";0;06/04/18;06/04/18;06/04/18;?;0;1;1;1;2;"";"";"super";06/04/18;"115714";"";"";?;?;no;no;0;0;0;0;1
213;"SUPERVISOR AGRICOLA PL II";3;"620105";0;06/04/18;06/04/18;06/04/18;?;0;1;1;1;2;"";"";"super";06/04/18;"115723";"";"";?;?;no;no;0;0;0;0;1
214;"SUPERVISOR DESENV AGRONOMICO I";3;"620105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;2;"";"";"gmoreno";09/10/19;"161329";"";"";?;?;no;no;0;0;0;0;1
215;"SUPERVISOR DESENV AGRONOMICO";3;"620105";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;2;"";"";"gmoreno";09/10/19;"161342";"";"";?;?;no;no;0;0;0;0;1
216;"SUPERVISOR AGRICOLA PL III";3;"620105";0;06/04/18;06/04/18;06/04/18;?;0;1;1;1;2;"";"";"super";06/04/18;"121237";"";"";?;?;no;no;0;0;0;0;1
217;"SUPERVISOR DE COMPRA PL";3;"354210";0;09/10/19;09/10/19;09/10/19;?;0;1;1;1;1;"";"";"gmoreno";09/10/19;"162038";"";"";?;?;no;no;0;0;0;0;1
218;"SUPERVISOR FINANCEIRO PL";3;"410235";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;1;"";"";"amagro";19/08/22;"095749";"";"";?;?;no;no;0;0;0;0;1
219;"TECNICO EM SEGURANCA PL";3;"351605";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"110458";"";"";?;?;no;no;0;0;0;0;1
220;"GERENTE SSMA";3;"214915";0;18/04/18;18/04/18;18/04/18;?;0;1;1;1;3;"";"";"camila";18/04/18;"081338";"";"";?;?;no;no;0;0;0;0;1
221;"ANALISTA DE COMPRAS PL II";3;"354205";0;18/04/18;18/04/18;18/04/18;?;0;1;1;1;1;"";"";"camila";18/04/18;"103359";"";"";?;?;no;no;0;0;0;0;1
222;"ANALISTA DE COMPRAS PL I";3;"354205";0;19/04/18;19/04/18;19/04/18;?;0;1;1;1;1;"";"";"camila";19/04/18;"140105";"";"";?;?;no;no;0;0;0;0;1
223;"SOLDADOR PL";3;"724315";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;3;"";"";"msantos";01/04/19;"124715";"";"";?;?;no;no;0;0;0;0;1
224;"ANALISTA DE RH SR";3;"252405";0;12/06/18;12/06/18;12/06/18;?;0;1;1;1;1;"";"";"camila";12/06/18;"174809";"";"";?;?;no;no;0;0;0;0;1
225;"ASSISTENTE DE PCM";3;"411005";0;29/08/18;29/08/18;29/08/18;?;0;1;1;1;1;"";"";"msantos";29/08/18;"165515";"";"";?;?;no;no;0;0;0;0;1
226;"ANALISTA FISCAL PL";3;"413110";0;06/09/18;06/09/18;06/09/18;?;0;1;1;1;1;"";"";"camila";06/09/18;"170244";"";"";?;?;no;no;0;0;0;0;1
227;"GERENTE DE PRODUCAO";3;"141115";0;27/09/18;27/09/18;27/09/18;?;0;1;1;1;1;"";"";"ellen";27/09/18;"165600";"";"";?;?;no;no;0;0;0;0;1
228;"ANALISTA DE CONTABILIDADE";3;"252210";0;27/12/18;27/12/18;27/12/18;?;0;1;1;1;1;"";"";"ellen";27/12/18;"114237";"";"";?;?;no;no;0;0;0;0;1
229;"CONTADORA";3;"252210";0;14/01/19;14/01/19;14/01/19;?;0;1;1;1;1;"";"";"aprendiz";14/01/19;"085741";"";"";?;?;no;no;0;0;0;0;1
230;"COORDENADOR ALMOXARIFADO";3;"410205";0;25/03/22;25/03/22;25/03/22;?;0;1;1;1;1;"";"";"gmoreno";25/03/22;"093318";"";"";?;?;no;no;0;0;0;0;1
231;"GERENTE FINCANCEIRO CAPTACAO";3;"142115";0;17/01/19;17/01/19;17/01/19;?;0;1;1;1;1;"";"";"aprendiz";17/01/19;"084554";"";"";?;?;no;no;0;0;0;0;1
232;"OPERADOR DE MAQ. AGRICOLA";3;"641015";0;28/01/19;28/01/19;28/01/19;?;0;1;1;1;2;"";"";"aprendiz";28/01/19;"112955";"";"";?;?;no;no;0;0;0;0;1
233;"OPERADOR DE MAQUINA JUNIOR";3;"641015";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;1;"";"";"amagro";19/08/22;"100025";"";"";?;?;no;no;0;0;0;0;1
234;"ANALISTA DE DEPTO PESSOAL";3;"413105";0;04/02/19;04/02/19;04/02/19;?;0;1;1;1;1;"";"";"gsilva";04/02/19;"164033";"";"";?;?;no;no;0;0;0;0;1
235;"SUPERVISOR AGRICOLA SR I";3;"620105";0;06/02/19;06/02/19;06/02/19;?;0;1;1;1;2;"";"";"msantos";06/02/19;"170247";"";"";?;?;no;no;0;0;0;0;1
236;"SUPERVISOR AGRICOLA SR II";3;"620105";0;06/02/19;06/02/19;06/02/19;?;0;1;1;1;2;"";"";"msantos";06/02/19;"170255";"";"";?;?;no;no;0;0;0;0;1
237;"SUPERVISOR AGRICOLA SR III";3;"620105";0;06/02/19;06/02/19;06/02/19;?;0;1;1;1;2;"";"";"msantos";06/02/19;"170300";"";"";?;?;no;no;0;0;0;0;1
238;"FRENTISTA/LAVADOR";3;"521135";0;12/02/19;12/02/19;12/02/19;?;0;1;1;1;3;"";"";"ellen";12/02/19;"143157";"";"";?;?;no;no;0;0;0;0;1
239;"GERENTE DE PRODUCAO - SOJA";3;"141115";0;01/03/19;01/03/19;01/03/19;?;0;1;1;1;1;"";"";"gsilva";01/03/19;"121415";"";"";?;?;no;no;0;0;0;0;1
240;"OP. MAQ. AGRICOLA. JR I";3;"641015";0;21/10/21;21/10/21;21/10/21;?;0;1;1;1;2;"";"";"gmoreno";21/10/21;"094026";"";"";?;?;no;no;0;0;0;0;1
241;"OP. MAQ. AGRICOLA. JR II";3;"641015";0;21/10/21;21/10/21;21/10/21;?;0;1;1;1;2;"";"";"gmoreno";21/10/21;"094047";"";"";?;?;no;no;0;0;0;0;1
242;"OP. MAQ. AGRICOLA. JR III";3;"641015";0;21/10/21;21/10/21;21/10/21;?;0;1;1;1;2;"";"";"gmoreno";21/10/21;"094057";"";"";?;?;no;no;0;0;0;0;1
243;"OP. MAQ. AGRICOLA. PL I";3;"641005";0;20/03/23;20/03/23;20/03/23;?;0;1;1;1;2;"";"";"gmoreno";20/03/23;"103037";"";"";?;?;no;no;0;0;0;0;1
244;"OP. MAQ. AGRICOLA. PL II";3;"641005";0;20/03/23;20/03/23;20/03/23;?;0;1;1;1;2;"";"";"gmoreno";20/03/23;"103050";"";"";?;?;no;no;0;0;0;0;1
245;"OP. MAQ. AGRICOLA. PL III";3;"641005";0;20/03/23;20/03/23;20/03/23;?;0;1;1;1;2;"";"";"gmoreno";20/03/23;"103105";"";"";?;?;no;no;0;0;0;0;1
246;"OP. MAQ. AGRICOLA. SR I";3;"641005";0;20/03/23;20/03/23;20/03/23;?;0;1;1;1;2;"";"";"gmoreno";20/03/23;"103112";"";"";?;?;no;no;0;0;0;0;1
247;"OP. MAQ. AGRICOLA. SR II";3;"641005";0;20/03/23;20/03/23;20/03/23;?;0;1;1;1;2;"";"";"gmoreno";20/03/23;"103119";"";"";?;?;no;no;0;0;0;0;1
248;"OP. MAQ. AGRICOLA. SR III";3;"641005";0;20/03/23;20/03/23;20/03/23;?;0;1;1;1;2;"";"";"gmoreno";20/03/23;"103133";"";"";?;?;no;no;0;0;0;0;1
249;"SUPERVISOR ALMOXARIFADO JR";3;"410205";0;21/10/21;21/10/21;21/10/21;?;0;1;1;1;1;"";"";"gmoreno";21/10/21;"094606";"";"";?;?;no;no;0;0;0;0;1
250;"SUPERVISOR ALMOXARIFADO PL";3;"410205";0;21/10/21;21/10/21;21/10/21;?;0;1;1;1;1;"";"";"gmoreno";21/10/21;"094614";"";"";?;?;no;no;0;0;0;0;1
251;"SUPERVISOR ALMOXARIFADO SR";3;"410205";0;21/10/21;21/10/21;21/10/21;?;0;1;1;1;1;"";"";"gmoreno";21/10/21;"094621";"";"";?;?;no;no;0;0;0;0;1
252;"COORDENADOR AGRICOLA JR";3;"620105";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;2;"";"";"amagro";19/08/22;"081547";"";"";?;?;no;no;0;0;0;0;1
253;"COORDENADOR AGRICOLA PL";3;"620105";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;2;"";"";"amagro";19/08/22;"081427";"";"";?;?;no;no;0;0;0;0;1
254;"COORDENADOR AGRICOLA SR";3;"620105";0;19/08/22;19/08/22;19/08/22;?;0;1;1;1;2;"";"";"amagro";19/08/22;"081554";"";"";?;?;no;no;0;0;0;0;1
255;"MOTORISTA JR";3;"782510";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"101807";"";"";?;?;no;no;0;0;0;0;1
256;"MOTORISTA PL";3;"782510";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"101818";"";"";?;?;no;no;0;0;0;0;1
257;"MOTORISTA SR";3;"782510";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"101847";"";"";?;?;no;no;0;0;0;0;1
258;"SUPERVISOR PCM JR";3;"410105";0;10/09/19;10/09/19;10/09/19;?;0;1;1;1;2;"";"";"gmoreno";10/09/19;"153412";"";"";?;?;no;no;0;0;0;0;1
259;"SUPERVISOR RH JR";3;"410105";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"103918";"";"";?;?;no;no;0;0;0;0;1
260;"SUPERVISOR RH PL";3;"410105";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"103928";"";"";?;?;no;no;0;0;0;0;1
261;"SUPERVISOR RH SR";3;"410105";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;1;"";"";"msantos";01/04/19;"103935";"";"";?;?;no;no;0;0;0;0;1
262;"MECANICO JR";3;"913115";0;01/04/19;01/04/19;01/04/19;?;0;1;1;1;3;"";"";"msantos";01/04/19;"104648";"";"";?;?;no;no;0;0;0;0;1
