"13";"201";6;11/06/19;10/06/20;1;201906;202005;yes;5;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";12/08/19;"143459";"";"";?;?;no;no;0;0;0;0
"13";"201";7;11/06/19;10/06/20;2;201906;202005;yes;30;30;23/12/19;21/12/20;?;?;?;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";05/02/21;"104951";"";"";?;?;no;no;0;0;0;0
"13";"201";7;11/06/20;10/06/21;1;202006;202105;yes;30;15;22/12/21;?;?;?;?;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"amagro";10/12/21;"091616";"";"";?;?;no;no;0;0;0;0
"13";"201";7;11/06/21;10/06/22;1;202106;202205;yes;20;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";03/02/22;"164926";"";"";?;?;no;no;0;0;0;0
"13";"201";8;11/06/19;10/06/20;2;201906;202005;yes;30;30;23/12/19;17/12/20;?;?;?;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";05/02/21;"104952";"";"";?;?;no;no;0;0;0;0
"13";"201";8;11/06/20;10/06/21;2;202006;202105;yes;30;30;22/12/21;15/02/22;?;?;?;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";11/04/22;"160629";"";"";?;?;no;no;0;0;0;0
"13";"201";8;11/06/21;10/06/22;2;202106;202205;yes;30;30;21/12/22;18/05/23;?;?;?;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;"val";12/07/23;"113007";"";"";?;?;no;no;0;0;0;0
"13";"201";8;11/06/22;10/06/23;1;202206;202305;yes;30;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"val";06/06/23;"180646";"";"";?;?;no;no;0;0;0;0
"13";"201";8;11/06/23;10/06/24;1;202306;202405;yes;5;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"rangeloti";20/06/23;"110239";"";"";?;?;no;no;0;0;0;0
"13";"201";9;18/06/19;17/06/20;2;201907;202006;yes;30;30;23/12/19;21/12/20;?;?;?;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";05/02/21;"104952";"";"";?;?;no;no;0;0;0;0
"13";"201";9;18/06/20;17/06/21;2;202007;202106;yes;30;30;05/01/22;23/02/22;?;?;?;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";11/04/22;"160629";"";"";?;?;no;no;0;0;0;0
"13";"201";9;18/06/21;17/06/22;2;202107;202206;yes;30;30;07/02/23;08/05/23;?;?;?;16;14;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";12/06/23;"165457";"";"";?;?;no;no;0;0;0;0
"13";"201";9;18/06/22;17/06/23;1;202207;202306;yes;30;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"rangeloti";06/07/23;"164727";"";"";?;?;no;no;0;0;0;0
"13";"201";9;18/06/23;17/06/24;1;202307;202406;yes;2,5;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"val";04/08/23;"152318";"";"";?;?;no;no;0;0;0;0
"13";"201";10;18/06/19;17/06/20;1;201907;202006;yes;30;14;23/12/19;?;?;?;?;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";03/07/20;"163825";"";"";?;?;no;no;0;0;0;0
"13";"201";10;18/06/20;17/06/21;1;202007;202106;yes;12,5;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"glisboa";26/10/20;"085406";"";"";?;?;no;no;0;0;0;0
"13";"201";11;17/10/16;16/10/17;2;201610;201709;yes;30;30;20/12/17;10/07/18;?;?;?;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;"ellen";01/07/19;"094107";"";"";?;?;no;no;0;0;0;0
"13";"201";11;17/10/17;16/10/18;2;201710;201809;yes;30;30;26/12/18;12/08/19;?;?;?;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";09/09/19;"120552";"";"";?;?;no;no;0;0;0;0
"13";"201";11;17/10/18;16/10/19;2;201810;201909;yes;30;30;23/12/19;16/07/20;?;?;?;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";07/08/20;"112730";"";"";?;?;no;no;0;0;0;0
"13";"201";11;17/10/19;16/10/20;2;201910;202009;yes;30;30;19/10/20;21/12/20;11/02/21;?;?;10;14;6;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";05/03/21;"195354";"";"";?;?;no;no;0;0;0;0
"13";"201";11;17/10/20;16/10/21;2;202010;202109;yes;30;30;20/12/21;22/08/22;?;?;?;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";07/10/22;"082423";"";"";?;?;no;no;0;0;0;0
"13";"201";11;17/10/21;16/10/22;2;202110;202209;yes;30;30;14/12/22;17/07/23;?;?;?;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;"val";08/08/23;"140436";"";"";?;?;no;no;0;0;0;0
"13";"201";11;17/10/22;16/10/23;1;202210;202309;yes;25;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"val";04/08/23;"152319";"";"";?;?;no;no;0;0;0;0
"13";"201";12;06/03/17;05/03/18;2;201703;201802;yes;30;30;07/02/18;19/12/18;?;?;?;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";22/07/19;"163022";"";"";?;?;no;no;0;0;0;0
"13";"201";12;06/03/18;05/03/19;2;201803;201902;yes;30;30;17/12/19;13/02/20;?;?;?;16;14;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";05/03/20;"162929";"";"";?;?;no;no;0;0;0;0
"13";"201";12;06/03/19;05/03/20;2;201903;202002;yes;30;30;21/12/20;21/01/21;?;?;?;16;14;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";05/03/21;"195354";"";"";?;?;no;no;0;0;0;0
"13";"201";12;06/03/20;05/03/21;2;202003;202102;yes;30;30;17/01/22;21/02/22;?;?;?;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";11/04/22;"160629";"";"";?;?;no;no;0;0;0;0
"13";"201";12;06/03/21;05/03/22;2;202103;202202;yes;30;30;21/12/22;16/01/23;?;?;?;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";10/02/23;"082052";"";"";?;?;no;no;0;0;0;0
"13";"201";12;06/03/22;05/03/23;2;202203;202302;yes;30;30;05/04/23;?;?;?;?;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";12/06/23;"165457";"";"";?;?;no;no;0;0;0;0
"13";"201";12;06/03/23;05/03/24;1;202303;202402;yes;12,5;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"val";04/08/23;"152319";"";"";?;?;no;no;0;0;0;0
"13";"201";13;13/05/19;12/05/20;2;201905;202004;yes;30;30;23/12/19;21/12/20;?;?;?;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";05/02/21;"104952";"";"";?;?;no;no;0;0;0;0
"13";"201";13;13/05/20;12/05/21;2;202005;202104;yes;30;30;20/12/21;01/03/22;?;?;?;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";11/04/22;"160629";"";"";?;?;no;no;0;0;0;0
