1;4644;"2";"PR";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO DO BRASIL/SANTO INACIO";70;0;"LUCIMAR";21/05/12;"112218";"";"";?;?;no;no;0;0;0;0
1;4774;"1";"PR";"";"";"";"";"";"";"";"BRA";"00000000000000";"BB SANTA TEREZA OESTE";309;0;"super";06/04/18;"095656";"";"";?;?;no;no;0;0;0;0
1;5658;"8";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO DO BRASIL / CARAPICUIBA";63;0;"LUCIMAR";28/02/12;"120047";"";"";?;?;no;no;0;0;0;0
1;6277;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"AGENCIA PRESIDENTE PRUDENTE";235;0;"mcoimbra";19/10/17;"080849";"";"";?;?;no;no;0;0;0;0
1;6628;"1";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO DO BRASIL (AG 6628-1/PV)";56;0;"fabiano";30/11/10;"161752";"";"";?;?;no;no;0;0;0;0
1;6703;"2";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BB PRESIDENTE EPITÁCIO";84;0;"LUCIMAR";03/04/13;"195654";"";"";?;?;no;no;0;0;0;0
1;6749;"0";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO DO BRASIL DRACENA";74;0;"LUCIMAR";20/12/12;"121819";"";"";?;?;no;no;0;0;0;0
1;6891;"8";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO DO BRASIL / MARABA PAULISTA";53;0;"LUCIMAR";06/08/10;"102457";"";"";?;?;no;no;0;0;0;0
1;6921;"3";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"BANCO DO BRASIL - Sud Menucci/SP";245;0;"fabiano";02/02/18;"135307";"";"";?;?;no;no;0;0;0;0
5;1006;"5";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"NOSSA CAIXA (AG 1006-5)";29;0;"datasul";04/07/08;"142849";"";"";?;?;no;no;0;0;0;0
22;58;"";"SP";"";"";"";"";"";"";"";"BRA";"00000000000000";"SANTANDER penapolis";278;0;"camila";17/02/18;"110844";"";"";?;?;no;no;0;0;0;0
